50050159 , 49353556
20196744 , 19625649
438276230 , 437673505
462632051 , 461914929
453116230 , 452449806
163261231 , 162469791
670044623 , 668537504
32571758 , 31819384
1669644624 , 1668832598
214138948 , 213376833
136728508 , 136090193
405198844 , 404410770
20251563 , 19576297
308641599 , 307998162
27850226 , 27205912
312972108 , 312263438
989334759 , 988540287
214537797 , 213768297
45216000 , 44547177
290539197 , 289612850
410351079 , 409442180
159973758 , 159328849
175120790 , 174451175
317326938 , 316598734
14892191 , 14333905
378726833 , 377790021
448916619 , 448024593
927369126 , 926630503
489129206 , 488412984
28656889 , 27977896
1004303727 , 1003462771
457394819 , 456398896
246626334 , 245855433
427606270 , 426860106
451299777 , 450756534
513508512 , 512516679
354167319 , 353527396
1236685113 , 1235588489
447544198 , 446634588
162153215 , 161366684
165434248 , 164802192
62188010 , 61687591
306896092 , 306062937
411973572 , 411298607
401983416 , 401375608
1451234460 , 1450499249
1455823115 , 1455251657
454039124 , 453410186
459993559 , 459589135
320109183 , 318923860
453677814 , 453011847
447060140 , 445618897
571891676 , 571118234
460629937 , 459834713
468106420 , 467480797
446862082 , 445182396
450469529 , 448903457
551356053 , 550010045
445284102 , 444376328
94186930 , 93316400
240459643 , 239809171
95756936 , 95099301
243039740 , 242031869
451193944 , 450324743
460126298 , 459461655
1688863733 , 1687215426
84638929 , 83972858
248941156 , 248263615
97712981 , 96971085
105161150 , 104492308
190865424 , 190266701
1840296664 , 1839347243
473320966 , 472578911
480094440 , 479486369
212598219 , 212024620
51532390 , 50951206
57941870 , 57453822
447784113 , 447316494
449443865 , 449063978
1080823403 , 1080152347
453723980 , 452790610
253687057 , 252916641
89883135 , 89260818
450276358 , 449533615
455731398 , 455104349
460658454 , 460139963
438114803 , 437596565
448454776 , 448043921
1312011761 , 1311436115
451718927 , 450362129
198242775 , 197531990
449477241 , 448848613
492815735 , 492123220
503021894 , 502363182
251846767 , 251001155
262008972 , 261505489
445591145 , 445144622
451041144 , 450685803
443235425 , 442617599
455162544 , 454625657
483504994 , 482756362
442661316 , 442200138
445683690 , 445327958
448335023 , 447982193
502007133 , 501506646
448091689 , 447471774
454026267 , 453514594
436151638 , 435595895
450686720 , 450258347
435061301 , 434518816
452274871 , 451377686
168131225 , 167416820
175599179 , 175054074
113630190 , 113033203
1119129062 , 1118275654
452557708 , 451573150
457532161 , 456967584
22000694 , 21407708
29610759 , 29086687
120859088 , 120263090
452957309 , 452386218
451312552 , 450440788
437791494 , 436904081
508648771 , 507934656
600710810 , 599987499
603760984 , 603201868
316307742 , 315864945
32428108 , 31885514
35763863 , 35279378
446440759 , 445931929
451619349 , 451200002
443950140 , 443187931
163910105 , 162920161
109972680 , 109350966
218538979 , 217962590
424739157 , 424046728
558261134 , 557616514
436820984 , 435922098
443273789 , 442386504
93788111 , 93095129
177633249 , 176918628
217305814 , 216700502
494653311 , 494098275
452476029 , 451854122
1223833614 , 1223176731
117301831 , 116641842
125861230 , 125248219
432766143 , 432275534
447733099 , 447162227
532664127 , 532016751
322801949 , 321954632
442218990 , 441665621
59282453 , 58564600
188226809 , 187637938
245767573 , 245067302
77109960 , 76514419
1117475464 , 1116794726
1266967756 , 1265574512
1317314886 , 1315954169
1423461420 , 1422099875
442491073 , 442048051
451244044 , 450859492
229769985 , 229213601
400906931 , 400470886
1581822108 , 1581156896
615725906 , 614427306
252198504 , 251522694
303316908 , 302641627
436847164 , 436422114
949165304 , 948491775
727789594 , 727133286
321060008 , 320391111
415049645 , 414255934
263084573 , 262466300
76250219 , 75725938
451222680 , 450579673
210168975 , 209505044
1324475344 , 1323839370
256649061 , 255927865
529230973 , 528458962
199001099 , 198178237
140820127 , 140194578
962884023 , 962201979
254586431 , 253921015
852827753 , 852128201
263972868 , 263287961
1071384198 , 1070709851
335335630 , 334704429
419341965 , 418565534
435205305 , 434736496
387054161 , 386417182
297145774 , 296489850
1652150904 , 1651515504
342179808 , 340782991
426132477 , 424848084
543769434 , 542373495
94102389 , 93608153
239846481 , 239258958
245399269 , 244870549
252393396 , 251854207
299279330 , 298718890
441847163 , 441166132
446003627 , 445665076
451188601 , 450863161
2035475219 , 2034942209
454517724 , 453642799
10359659 , 9106920
13123404 , 11934365
14726098 , 13506645
113863750 , 113391326
86207940 , 84627975
452538848 , 451931869
1676992749 , 1676333860
1679926692 , 1679408356
181675521 , 179865109
154360158 , 153770244
160093898 , 159596793
355276179 , 354742725
456471560 , 455626154
454369246 , 453510745
453657931 , 452815331
186937515 , 186279397
64653634 , 64041195
66527206 , 66033463
97439848 , 96983888
441522377 , 441047537
462567410 , 462157459
1684257290 , 1683754720
285393277 , 284727670
53436467 , 52884818
446633611 , 445339439
449706284 , 448508918
451747812 , 450643906
446238030 , 445802236
449699026 , 449145491
103216212 , 102585751
108399002 , 107796004
1023510417 , 1022830129
1034382683 , 1033842754
438249418 , 437829685
445343327 , 445025750
436753778 , 436258460
444564109 , 444226730
480227283 , 479686953
13397994 , 12982934
315343388 , 314830121
325914451 , 325478906
432253660 , 431818252
438237440 , 437908741
444214244 , 442661561
863119226 , 862255014
899442553 , 898828597
442221528 , 441336618
455331394 , 454800069
487988703 , 487409402
311773464 , 310938955
28459128 , 27941313
30535000 , 30075106
433067527 , 432639455
435964361 , 435612438
236234431 , 235654506
1668872148 , 1668034947
475342201 , 474769068
502154868 , 501581306
507840546 , 507338645
97803348 , 97170843
231202712 , 230623247
240411070 , 239936586
439980516 , 439553346
448670309 , 447840940
1188646792 , 1187977561
1341486807 , 1340838008
128849236 , 128236801
94581166 , 94014162
700575428 , 699923950
453144529 , 452294058
452121910 , 450728539
112116461 , 111444921
121791568 , 121145455
115432402 , 114648376
198383347 , 197819693
445731082 , 445151358
449851252 , 448999302
294940260 , 293566515
213102524 , 212499240
136489775 , 135938928
10963154 , 10388151
1575188988 , 1574482672
511635119 , 511007114
757582490 , 756946673
159475211 , 158814583
178773342 , 178219534
32687890 , 31917860
448767579 , 448229607
466481770 , 465908638
519234630 , 518607556
668023541 , 667521243
668792458 , 668161729
1304497056 , 1303852637
1309251534 , 1308644701
450239807 , 449752076
582721061 , 581859988
662421364 , 661545177
447049724 , 446187409
453976067 , 453423160
518297044 , 517639777
449506369 , 448943704
549027495 , 548470419
2138206748 , 2137391071
2142684555 , 2141984079
324266520 , 323784249
336471361 , 336095826
2395498083 , 2394985610
2408553196 , 2408142029
189779512 , 188838639
191989236 , 191144474
99517589 , 99078480
107813990 , 107486585
144186697 , 143719306
181577715 , 180992476
130777857 , 130218215
1811737604 , 1811131891
28235993 , 27641137
489474228 , 488856750
107098676 , 106510892
227911129 , 227348231
399362547 , 398799632
354645453 , 354119140
418737911 , 418256826
397146911 , 396641001
338200847 , 337588916
424744923 , 424260184
452933603 , 452414014
373462317 , 372378409
452209956 , 451359732
471840771 , 471031659
1058618828 , 1057693687
1063095508 , 1062607554
452124955 , 451690121
576104446 , 575476369
441214650 , 439698433
459280598 , 457705136
442288850 , 440979927
445141298 , 444200262
406073083 , 405563935
441371681 , 440987118
411984710 , 411360257
420812615 , 420324652
437292990 , 436801896
457990590 , 457600489
445045924 , 444455654
182839803 , 182222569
140796700 , 140223696
992351603 , 991718759
1002737398 , 1002172154
449904044 , 449462995
456547034 , 454920622
251667972 , 251035434
272358329 , 271579870
1027942261 , 1027290294
446668637 , 445794569
257455216 , 256824358
261767589 , 261130118
67359380 , 66832191
63835466 , 63240092
101874825 , 101340605
228718692 , 228192107
122018895 , 121515946
214753503 , 214216140
584412110 , 583779727
745118110 , 744451887
722784531 , 722152505
366724897 , 366138556
425396490 , 424912803
294488588 , 293927484
819699179 , 819066002
1490897411 , 1490314564
1495396965 , 1494915124
184596710 , 184136341
148800865 , 148235638
157446950 , 156994667
297022030 , 296475807
216057446 , 215465931
111370934 , 110772860
447572689 , 446966565
1357514907 , 1356965389
1367552344 , 1367067782
315578708 , 315083247
13928496 , 13432345
327761335 , 327228595
451763190 , 451228840
469989157 , 469456184
453598564 , 453181990
456185665 , 455891640
365294775 , 364731089
423666343 , 423232690
431987627 , 431610330
196713999 , 196187597
452655986 , 451805313
446132866 , 445594871
454806747 , 453201192
456347219 , 455829752
42421927 , 41876117
44940838 , 44433182
51223532 , 50719858
92512306 , 92111629
2618982588 , 2618376362
2626643532 , 2626165873
2631829406 , 2631374909
2700004774 , 2699493898
424906420 , 424455906
433481193 , 433121278
437307294 , 436962861
448774010 , 448320805
451667631 , 451110110
439810307 , 439232640
110468033 , 109869944
458439337 , 457868318
244585904 , 244003417
251017488 , 250496969
1682180845 , 1681688713
623085048 , 622501238
237078233 , 236485298
246181585 , 245649190
364697808 , 364140674
459431254 , 458616549
467629081 , 467084649
486798026 , 486206009
416936491 , 416444175
275327125 , 274726523
481917321 , 481413757
1083871265 , 1083279726
1087250202 , 1086802880
445226252 , 444766895
455854633 , 455498219
454591617 , 454059090
379509971 , 378887632
439384477 , 438798800
369078450 , 368318261
573632498 , 572997124
444237848 , 443109670
474203321 , 473067122
443676230 , 443297106
100835211 , 100264757
479765776 , 479195929
432894482 , 432424007
441784826 , 441300139
122115379 , 121572949
94450535 , 93953340
223366257 , 222818231
246826841 , 246353740
40113810 , 39639711
280153798 , 279677955
289460365 , 289075713
1866537399 , 1866073667
442574443 , 441830861
166790613 , 166258074
173970735 , 173422016
92846259 , 92468693
241767540 , 241268544
42062888 , 41586095
1140977511 , 1140423288
462492800 , 461675045
149480681 , 148947221
403166593 , 402611005
449785619 , 449322841
499615405 , 499090338
432776814 , 432392243
448784224 , 448458627
968976875 , 968388774
1207309048 , 1206766787
403968704 , 403396389
419802863 , 419248342
459311258 , 458951085
445134246 , 444545495
1129581720 , 1128973318
460828948 , 459494323
489422223 , 488892124
414779771 , 414202826
428839280 , 428462124
437303552 , 436951145
315177344 , 314698984
393151455 , 392747879
6764049 , 6414756
443028860 , 442599262
454501564 , 454015490
1217456257 , 1216825002
291715956 , 291070859
380621169 , 379988338
360692390 , 360210687
321156884 , 320522847
1167252246 , 1166739068
401435938 , 400767923
459590569 , 459141366
445236356 , 444756340
447422674 , 447063750
485980556 , 485515691
310368570 , 309340627
466562864 , 466048869
1643504245 , 1642988552
1650269242 , 1649833310
1700260505 , 1699817124
408339210 , 407909691
444670038 , 444281762
419713905 , 419177536
451630862 , 451149462
457456976 , 456941151
444284381 , 443783074
457108726 , 456629263
372920318 , 371428493
386707768 , 385299117
422695808 , 421354510
445693866 , 445278271
447351426 , 447058334
449949869 , 448492712
848674936 , 848167877
451927804 , 451462516
617784076 , 617194106
437515045 , 437097300
486681810 , 486238559
396864984 , 396383115
482134571 , 481518844
421572836 , 421154340
459451200 , 458941954
237671458 , 237120045
128298381 , 127805985
129911398 , 129095331
169667530 , 169090614
416578726 , 414942392
436030462 , 434535054
438271825 , 437885084
450680187 , 450163355
453503787 , 453007426
458693702 , 458194508
277369093 , 276927470
37739212 , 37267372
39748760 , 39338130
249550504 , 248800996
282174235 , 281340040
452593951 , 451927103
1647451417 , 1646886280
1658152545 , 1657669309
314291811 , 313585070
414068131 , 413696664
418077892 , 417803092
336872443 , 336355846
424665452 , 424261404
361183727 , 360438234
469628052 , 469090905
988740478 , 987453664
24573418 , 23970960
434822654 , 434268786
456013370 , 455506198
310616239 , 309779819
26558797 , 25521182
816711595 , 816190386
23790100 , 23274573
1708730064 , 1708182519
1803738816 , 1803178500
462143827 , 461803498
603528789 , 603114568
666737891 , 666283972
370300814 , 369814863
376342031 , 375925434
420490292 , 420022129
406699358 , 406154493
728122242 , 727548153
1353548130 , 1352993547
1357578428 , 1357047918
350371658 , 349870444
391790319 , 391198682
396065883 , 395600392
457012965 , 456540246
144926197 , 144416384
283779048 , 283293821
1167064904 , 1166510085
459194998 , 458714597
408390451 , 407876699
142340329 , 141642022
216265792 , 215709970
449638324 , 449160311
1180549176 , 1180001057
218519625 , 217986179
85612852 , 85140101
116790411 , 116284011
199366440 , 198898227
106127090 , 105657150
235881807 , 235417415
266523761 , 266056393
1865462229 , 1865000763
445479218 , 444748628
483989958 , 483480733
217104721 , 216642566
218612214 , 218244288
64602030 , 64251656
281087895 , 280580921
63246251 , 62755048
1710305148 , 1709161160
346624893 , 345462201
432973251 , 431855420
329220569 , 328618576
380539522 , 380080207
419139674 , 418646880
415927258 , 407461923
426202710 , 417844560
446976589 , 446578004
446609233 , 446124049
136058992 , 135508497
110812850 , 110348908
232237163 , 231776124
252254162 , 251774984
440693569 , 440339992
447336255 , 447057717
507451152 , 507057425
440685230 , 440319447
444768305 , 444499227
444722354 , 444363149
453831097 , 453555524
528535190 , 528123053
433636895 , 433204434
461106570 , 459910124
556612674 , 555340012
406658674 , 406206635
443539546 , 443107370
385231849 , 384782561
433816304 , 433383716
213589227 , 213107880
215802323 , 215439233
2393541866 , 2393128472
2428617797 , 2428109529
234865675 , 234346862
247021478 , 246578936
344904992 , 344448947
340679837 , 340219525
1805163077 , 1804606283
342621477 , 342079320
371840244 , 371387202
412124317 , 411693411
544904967 , 544300685
440443280 , 440056752
444122012 , 443810929
446784556 , 446481091
449264741 , 448959861
443627859 , 443277454
447866630 , 447612859
452144633 , 451889030
448476049 , 447832133
458133750 , 457585409
444499473 , 444131563
410094491 , 409540027
815345673 , 814807011
644800859 , 644211971
430223597 , 429678555
483042159 , 482571759
34500693 , 33222135
819420001 , 818872358
643172277 , 642675864
673212641 , 671708239
798672488 , 797140111
452919203 , 452478046
415074416 , 414498640
450467390 , 450039796
443474846 , 443134768
15412769 , 14939253
320877407 , 320420493
302994667 , 302463660
445936206 , 445445482
455017291 , 454526766
549415402 , 548893270
422272929 , 421867788
438836681 , 438556027
448375597 , 448123189
164792495 , 164374686
159146452 , 158714827
170721449 , 170333413
453442082 , 453106311
1564463824 , 1563950765
143054717 , 142528146
201948465 , 201488076
341331140 , 340812532
45210658 , 44358690
284020609 , 283529617
359139962 , 358598530
387520476 , 387060588
306821797 , 306416166
384897863 , 384502580
489608835 , 489172277
443386087 , 442656012
454417345 , 453944561
549325067 , 548828098
406903203 , 406506671
442346765 , 442050096
445197303 , 444960740
289476284 , 289002009
30983090 , 30483861
35086128 , 34651068
440839722 , 440429421
1564439937 , 1563895533
205866023 , 205379532
56768222 , 56238986
97221761 , 96812491
390390103 , 389922055
429384318 , 428957308
466295209 , 465847288
415426997 , 415047461
437121250 , 436652028
452635730 , 452176456
132388363 , 131891282
122013809 , 121557695
101796728 , 101008429
158214319 , 157677583
163050752 , 162606091
298353557 , 297886310
349676682 , 349236144
417430042 , 417001839
348531974 , 348079411
456036701 , 455560272
334571618 , 334000160
886367062 , 885839709
1216761592 , 1216223909
1497722266 , 1497170087
