47913893 , 45047841
22565104 , 21160938
2414565009 , 2413399377
133831181 , 127348656
201603675 , 195250589
61059586 , 59910713
442585137 , 440971429
445383830 , 443087224
445262326 , 443553558
824389815 , 822775224
124202952 , 121434705
188905605 , 186274213
123188589 , 121888342
136160059 , 131926430
201963685 , 197738814
140989204 , 132965154
135108016 , 126047702
191672087 , 182662573
380888688 , 378796052
430648003 , 428589095
67430035 , 58570627
1871918555 , 1870539289
720075085 , 714605521
733144296 , 727814289
68613316 , 67272077
270723256 , 267949944
84958931 , 82364602
1345769521 , 1344430912
736256525 , 726241569
438283290 , 435865603
103330750 , 101340142
444373904 , 442883059
824222313 , 818724832
735766356 , 734008920
401356816 , 394957392
451874478 , 445660402
447021258 , 445587754
66682668 , 65090474
430991341 , 429507076
332694712 , 329775333
453157497 , 450803190
687223858 , 681798909
462497974 , 460472873
456023038 , 454710235
15122941 , 13776775
444799684 , 443330260
368189861 , 366784523
707552237 , 700221446
974971002 , 973047649
554785922 , 553465300
382167094 , 380774820
437758223 , 436364469
630299684 , 629173370
932763369 , 931408599
456375779 , 455140644
479420437 , 470127458
525642484 , 516307311
552221478 , 542925490
447218804 , 446124454
111666015 , 110318522
443850628 , 442427301
1486125355 , 1484709411
1533075288 , 1531795957
394603707 , 393643011
457944055 , 456988192
687601980 , 686433715
1566935675 , 1565598101
419039387 , 417087703
491094755 , 489148095
461944550 , 460731959
219914099 , 218512341
1508701977 , 1507301787
376946828 , 375529407
457298850 , 455943583
510458668 , 509117098
218652114 , 217429578
59648184 , 58358229
108357354 , 107079559
206198854 , 205049913
436667870 , 435256788
426497027 , 425065864
1480262538 , 1478929172
1508838238 , 1507458860
441587171 , 440620934
453628313 , 452692561
188724461 , 187702527
154865926 , 153584098
174026832 , 172684440
184736514 , 183535903
434953467 , 427452878
457460740 , 456060521
953436098 , 951990701
452519833 , 451167508
472016206 , 470810695
178129657 , 177037246
164933612 , 163517078
460658635 , 459203647
216537776 , 215162287
1496180557 , 1494071246
202561795 , 201676797
156225727 , 154881206
464884724 , 463413380
234148997 , 231816393
454633053 , 453342402
444199620 , 442925676
456174292 , 450820878
94579564 , 93208152
135710217 , 134117259
11470574 , 9965779
344345857 , 343050653
377836769 , 376502223
411596571 , 410337587
354752286 , 353673199
473889885 , 457602819
980354876 , 978980876
458382151 , 449240484
211808216 , 210403457
227761379 , 226441411
438900710 , 438153047
402929469 , 401598907
440573765 , 439349758
405468937 , 404495704
930175538 , 928795458
246993704 , 244344141
106821134 , 105407132
234928487 , 233439055
453563279 , 452175402
502005260 , 500652897
330277169 , 329024545
17893660 , 16650871
1404562159 , 1403244145
464366108 , 457782540
129055935 , 127747114
288789284 , 287153548
376283549 , 374629721
411615215 , 410041254
388114195 , 386681097
424920659 , 423613749
1300986603 , 1300038529
828695307 , 827350236
465084547 , 463792230
493563635 , 492441907
493563635 , 492441907
446437595 , 444799678
465237826 , 463896087
143476800 , 134039350
446597872 , 443872237
984595493 , 975214828
1013960317 , 1004641564
404249026 , 403467667
509506299 , 508225089
449270412 , 447968084
152037499 , 150706505
443886458 , 442079904
443935656 , 442643937
432913707 , 430917026
1039666431 , 1036868205
465423325 , 463552629
158625048 , 157271060
422602555 , 421285423
448552342 , 447324304
407517396 , 406575772
469485509 , 467049575
583185642 , 572739539
452832272 , 451337539
489840600 , 488313946
642135522 , 641051227
652615885 , 651624837
441912005 , 441138677
1533953656 , 1523539560
1551760154 , 1541503163
452502279 , 451585693
170300317 , 168895588
471697992 , 470192384
450954513 , 449542689
1004062505 , 1002702172
434554160 , 433251854
452465711 , 451377014
103992855 , 103190217
1007979339 , 1006495972
454360843 , 452992969
457971596 , 456520342
418693107 , 417364305
448627267 , 447458193
451301758 , 450132945
10511958 , 9393405
333665988 , 332671403
341992501 , 341090412
399554011 , 398571215
477968256 , 469988500
480783052 , 472914617
490491058 , 482614564
471687281 , 463685853
1046855713 , 1045452052
1166895111 , 1165577933
1171592193 , 1170352564
412064808 , 411164593
431525783 , 430789775
1067172624 , 1059614514
1184226183 , 1182968084
417799055 , 416402143
421926104 , 420730550
445356823 , 444144600
432202225 , 431146625
430809851 , 429463493
448070604 , 446848756
441158670 , 440402113
455485768 , 454200319
453879139 , 452428782
54330055 , 52855267
92559615 , 91148433
450005169 , 448802780
502970742 , 501587992
465213893 , 455865400
1025897676 , 1024412698
43610724 , 42300787
301667705 , 300306618
102794038 , 101640697
259168762 , 257872232
459447848 , 458133934
122988346 , 121701737
452784474 , 451417229
456999947 , 455605367
65786837 , 64452698
480023621 , 478734705
451450479 , 450197388
314414307 , 313132214
36369603 , 34899627
307581573 , 306398621
43394516 , 42136483
458257724 , 456957816
496166500 , 494904594
33111794 , 31808846
304742098 , 303785099
40907172 , 39557298
463481258 , 461515682
949401444 , 948023010
458568429 , 457233759
109156022 , 107833698
387281026 , 385864979
436348990 , 435043765
386866760 , 385837414
425711179 , 424679417
457281566 , 456172340
431877051 , 430884587
972141644 , 970823574
458090751 , 456783988
462383176 , 461063607
40569996 , 39189502
83685352 , 82240838
414592021 , 406633029
27100377 , 25802365
42603747 , 41347624
107337677 , 105935500
129485353 , 128475135
137964291 , 127657160
239809720 , 230385671
2044843147 , 2043471767
2088603359 , 2087251088
393361678 , 392315213
418517126 , 417567805
209682016 , 208831248
450392450 , 449199718
456415014 , 455204130
457358948 , 456093352
382090431 , 380852404
367382073 , 366019096
376941788 , 375572689
448202957 , 447172083
455315458 , 454002029
454503415 , 452970011
314095943 , 312689530
368556154 , 367289987
431541461 , 430330501
335124017 , 327592923
395731291 , 388251494
1503161926 , 1492655735
688490826 , 687177537
221289120 , 219720623
234280765 , 232813071
431863600 , 431162027
437076893 , 436455098
438167036 , 437337790
395090146 , 393832070
781551062 , 776143060
1016892764 , 1014697253
443089269 , 434851523
403622978 , 402346333
456959735 , 455573956
215542959 , 214316682
1038603906 , 1036131478
399242989 , 397891116
435029446 , 433782360
441620975 , 440614996
364327586 , 362930284
197845955 , 196490313
1570407068 , 1569059352
316714210 , 314140248
54721914 , 50413720
